"肩背包","男鞋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"寵物零食","美髮護理","側背包",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"手機平板與周邊","戶外休閒用品",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"男鞋","洋裝","相機","生鮮食品","玩偶、娃娃","耳環","肩背包",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"雨具","帽子","鍵盤滑鼠","手機平板與周邊","公仔、模型",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"素食","耳環","行李箱","手機平板與周邊","背心","長褲","男鞋","美妝保健","手錶","運動服飾","手環","短褲","樂器",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"平板電腦","髮飾","側背包","靴子","毛衣","居家收納","機車百貨","T恤",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"髮飾","側背包",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"帽子","側背包","素食","背心",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"裙子","燈具","生活家電","毛衣","飲品、沖泡品","公仔、模型","後背包","廚房家電","電腦周邊配件","耳機喇叭","寢具","長褲","生鮮食品","蛋糕","運動服飾","居家收納",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"帽子","雨具","公仔、模型","掌上型電玩","手機平板與周邊",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"美髮護理","男鞋","運動鞋","平板電腦",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"耳環","毛衣",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"美髮護理","樂器",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"後背包","公仔、模型","筆記型電腦",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"樂器","生活家電","短褲","男鞋","襪子","行李箱","玩偶、娃娃","清潔用品","外套","汽車百貨","電玩遊戲","毛衣","燈具","寵物零食","髮飾","肩背包","襯衫","CD&DVD","飲品、沖泡品","居家收納","電視機","寵物玩具","運動服飾","導航、行車紀錄器","美妝保健","手機平板與周邊","側背包",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"毛衣","臉部保養","戶外休閒用品","公仔、模型","掌上型電玩","外套","側背包","洋裝","玩偶、娃娃","手機平板與周邊","零食","手環","襯衫",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"樂器","耳環","手機平板與周邊","帽子","臉部保養","水壺、杯子","相機","戒指","襯衫","行動電源",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"男鞋","靴子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"男鞋","玩偶、娃娃","短褲","廚房家電","零食","耳機喇叭","手機平板與周邊","眼妝","襪子","靴子","公仔、模型","背心",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"襪子","文具","相機","寢具","涼鞋","公仔、模型","清潔用品","裙子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"外套","美髮護理","生鮮食品",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"肩背包","寵物玩具","髮飾","平板電腦","手機平板與周邊","後背包",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"雨具","電腦周邊配件","髮飾","平板電腦",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"男鞋","導航、行車紀錄器",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"導航、行車紀錄器","行動電源","樂器",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"男鞋","雨具","靴子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"耳環","手機平板與周邊",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"側背包","男鞋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"樂器","側背包",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"雨具","靴子","運動服飾","寵物玩具","掌上型電玩","平板電腦","玩偶、娃娃","電腦周邊配件","耳機喇叭","美髮護理","電腦零組件","零食","美容工具","運動鞋","短褲","戒指","寢具","電視機","眼妝","手機平板與周邊","外套","腳踏車、自行車","長褲",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"腳踏車、自行車","機車百貨","長褲","水壺、杯子","鍵盤滑鼠","相機",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"寵物玩具","裙子","文具","傢俱","手錶","短褲",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"相機","美容工具","手錶","毛衣","長褲","外套","手環","寢具","靴子","生活家電","帽T","導航、行車紀錄器","機車百貨","襪子","鍵盤滑鼠","髮飾","傢俱","文具","戶外休閒用品","側背包","電視機","硬碟","戒指","清潔用品","涼鞋","樂器","手機平板與周邊","耳機喇叭","短褲","水壺、杯子","素食","肩背包","男鞋","廚房家電","裙子","行李箱","公仔、模型","美髮護理","襯衫","平板電腦","雨具","寵物零食","皮夾","零食","後背包","CD&DVD",,,,,,,,,,,,,,,,,,,,,,,,,,
"男鞋","美髮護理",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"文具","T恤","臉部保養","帽子","電腦零組件",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"樂器","水壺、杯子","後背包","汽車百貨","寵物玩具","行李箱","髮飾",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"髮飾","運動鞋","蛋糕","襯衫",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"髮飾","裙子","燈具","背心","手環","戶外休閒用品",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"髮飾","美容工具","燈具","外套","靴子","手機平板與周邊","男鞋","掌上型電玩","雨具","生鮮食品","玩偶、娃娃","水壺、杯子","皮夾","涼鞋","音響、喇叭","洋裝","戒指","運動服飾","行動電源",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"生鮮食品","掌上型電玩","臉部保養","居家收納","耳環","戒指","零食","肩背包",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"樂器","裙子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"耳環","筆記型電腦","素食","毛衣","長褲","生活家電","樂器","公仔、模型","美容工具","電視機","機車百貨","鍵盤滑鼠","行動電源",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"耳環","掌上型電玩",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"雨具","電腦周邊配件","居家收納","水壺、杯子","飲品、沖泡品","蛋糕","文具","生鮮食品","手機平板與周邊","戶外休閒用品",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"外套","美髮護理","毛衣","生鮮食品","美容工具","手機平板與周邊","眼妝","素食","文具","運動服飾","機車百貨","涼鞋","汽車百貨",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CD&DVD","手錶","掌上型電玩",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"相機","寢具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"耳機喇叭","居家收納","耳環","後背包","電腦零組件","飲品、沖泡品","寢具","相機","手機平板與周邊",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"鍵盤滑鼠","臉部保養",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"樂器","背心",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"飲品、沖泡品","寢具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","汽車百貨","相機",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"樂器","相機","眼妝","臉部保養","掌上型電玩",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"毛衣","雨具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"外套","寢具","電腦零組件",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"外套","公仔、模型","運動服飾","眼妝","行李箱","寵物玩具","美容工具","硬碟",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"外套","男鞋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","行李箱","筆記型電腦","蛋糕","T恤",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"毛衣","掌上型電玩",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"外套","毛衣",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"外套","手機平板與周邊","飲品、沖泡品","生鮮食品",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","生活家電",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"寢具","生鮮食品","玩偶、娃娃","電腦零組件","背心","水壺、杯子","鍵盤滑鼠","音響、喇叭","手環","眼妝","腳踏車、自行車","帽子","手機平板與周邊","靴子","美容工具","涼鞋","公仔、模型","清潔用品","美髮護理","運動服飾","裙子","汽車百貨","長褲","外套","傢俱","行動電源","掌上型電玩","文具","相機","機車百貨","電玩遊戲","燈具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"男鞋","相機","掌上型電玩","毛衣","臉部保養","燈具","眼妝","硬碟",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"樂器","外套","髮飾","後背包","素食",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"男鞋","雨具","美髮護理","電視機",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"裙子","水壺、杯子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"毛衣","美容工具","髮飾","居家收納","音響、喇叭","洋裝","電玩遊戲","背心","硬碟","公仔、模型","眼妝","側背包","平板電腦","CD&DVD","文具","相機","電腦零組件","帽子","耳環","長褲","水壺、杯子","清潔用品","靴子","電腦周邊配件","雨具","襪子","生鮮食品",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"硬碟","後背包","傢俱","靴子","皮夾","文具","音響、喇叭","帽子","行動電源","美妝保健","素食","CD&DVD","襪子","耳環","飲品、沖泡品","電腦零組件","運動鞋","掌上型電玩","電視機",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"樂器","毛衣","裙子","美容工具","手錶","蛋糕","短褲",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"雨具","耳環","手機平板與周邊","毛衣","T恤","肩背包","運動鞋","公仔、模型","耳機喇叭","戶外休閒用品","皮夾","寵物玩具","掌上型電玩","靴子","帽T","電玩遊戲","臉部保養",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"玩偶、娃娃","襪子","臉部保養","美髮護理","側背包","音響、喇叭","飲品、沖泡品","寵物零食","掌上型電玩","行李箱",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"素食","短褲","相機","鍵盤滑鼠","美容工具","手錶","寵物玩具","戒指","水壺、杯子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"耳機喇叭","裙子","短褲",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"耳機喇叭","長褲","燈具","臉部保養","美容工具","公仔、模型","後背包","汽車百貨",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"手機平板與周邊","長褲","寵物玩具","帽T","戒指","側背包","戶外休閒用品","水壺、杯子","襯衫","筆記型電腦","男鞋","背心",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"裙子","耳機喇叭",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"背心","行李箱",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"蛋糕","戶外休閒用品","平板電腦","行李箱","襯衫",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"雨具","短褲","耳機喇叭",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"美容工具","掌上型電玩","美髮護理","雨具","運動服飾","男鞋","洋裝","蛋糕","鍵盤滑鼠","CD&DVD","傢俱","後背包","手錶","手機平板與周邊","機車百貨","寢具","戒指","行動電源","裙子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"眼妝","飲品、沖泡品","清潔用品","平板電腦","公仔、模型","男鞋","水壺、杯子","襪子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"硬碟","背心","樂器","鍵盤滑鼠","公仔、模型","飲品、沖泡品","腳踏車、自行車","文具","運動鞋","短褲","生鮮食品","手環","電腦零組件","T恤","汽車百貨","水壺、杯子","臉部保養","寵物玩具","外套","側背包",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"耳機喇叭","長褲",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"寵物零食","耳機喇叭","掌上型電玩",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"背心","耳環","相機",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","耳機喇叭",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"毛衣","髮飾","鍵盤滑鼠","側背包",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"相機","運動服飾",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"生鮮食品","掌上型電玩","素食","筆記型電腦","髮飾",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"樂器","男鞋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"毛衣","公仔、模型","髮飾",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"髮飾","掌上型電玩","耳機喇叭",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"生鮮食品","戒指","髮飾","鍵盤滑鼠",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"燈具","掌上型電玩","背心","寵物玩具","導航、行車紀錄器",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"燈具","美髮護理","蛋糕",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","美容工具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","外套","美容工具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"裙子","毛衣","靴子","背心","髮飾","CD&DVD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"耳環","相機","手機平板與周邊",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"襪子","臉部保養","腳踏車、自行車","零食","掌上型電玩","傢俱","眼妝","機車百貨","玩偶、娃娃","汽車百貨","外套","硬碟","帽T","生鮮食品","美髮護理","短褲","水壺、杯子","耳機喇叭","長褲","戶外休閒用品","戒指","樂器","素食","導航、行車紀錄器","電玩遊戲","肩背包","筆記型電腦","男鞋","飲品、沖泡品","電腦周邊配件","寢具","燈具","背心","運動鞋","美妝保健","帽子","行李箱","靴子","鍵盤滑鼠",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"男鞋","耳環",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"耳環","靴子","美容工具","公仔、模型",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"外套","後背包","傢俱","手環","玩偶、娃娃","蛋糕","側背包","相機","汽車百貨","導航、行車紀錄器","平板電腦","筆記型電腦","毛衣","手機平板與周邊","洋裝","雨具","生活家電",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"戒指","襯衫",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"靴子","寵物零食","美容工具","飲品、沖泡品","寢具","T恤","裙子","髮飾",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"筆記型電腦","T恤",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"鍵盤滑鼠","運動服飾","帽T","電玩遊戲","燈具","電腦零組件","皮夾","寵物零食","側背包","電視機","導航、行車紀錄器",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"水壺、杯子","運動服飾",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"水壺、杯子","生活家電","襪子","零食","文具","行動電源","美妝保健","耳機喇叭","手機平板與周邊","燈具","戒指","臉部保養","涼鞋","洋裝","雨具","戶外休閒用品","肩背包","腳踏車、自行車","側背包","長褲","樂器",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"美妝保健","美髮護理",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"硬碟","蛋糕","CD&DVD","美容工具","雨具","玩偶、娃娃","筆記型電腦","行李箱",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"側背包","髮飾","零食",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"公仔、模型","寢具","裙子","耳環","皮夾","洋裝","短褲","男鞋","背心","生鮮食品","文具","T恤","CD&DVD","行李箱","外套","寵物玩具","飲品、沖泡品","導航、行車紀錄器","戒指","襯衫","運動鞋","廚房家電","筆記型電腦","汽車百貨","平板電腦","行動電源","戶外休閒用品","硬碟","寵物零食","零食","美髮護理","手環","蛋糕","美妝保健","靴子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"寢具","蛋糕","毛衣","襪子","機車百貨",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"寢具","汽車百貨","傢俱",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"鍵盤滑鼠","燈具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"外套","眼妝",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"公仔、模型","居家收納",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"傢俱","手機平板與周邊","帽子","廚房家電",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"燈具","玩偶、娃娃","側背包","裙子","眼妝","零食",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"帽子","素食","運動鞋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"相機","公仔、模型","男鞋","筆記型電腦","導航、行車紀錄器","美容工具","寵物玩具","CD&DVD","電腦零組件","手環","生活家電","肩背包","廚房家電","運動鞋","寵物零食","眼妝",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"短褲","帽子","美容工具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CD&DVD","臉部保養","背心","飲品、沖泡品","零食",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"平板電腦","襯衫",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"眼妝","戒指","導航、行車紀錄器","帽子","飲品、沖泡品","寵物玩具","外套","相機","CD&DVD","髮飾","電視機","耳環","男鞋","平板電腦",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"硬碟","肩背包","耳環","鍵盤滑鼠","戶外休閒用品","電腦周邊配件","襪子","皮夾","涼鞋","寵物玩具","手機平板與周邊","寵物零食","清潔用品","電腦零組件","公仔、模型","運動鞋","文具","臉部保養","飲品、沖泡品","相機","長褲","背心","雨具","筆記型電腦","水壺、杯子","靴子","汽車百貨","帽T","外套","零食","素食","側背包","CD&DVD","帽子","耳機喇叭","生鮮食品","電視機","行李箱","髮飾","音響、喇叭","手錶",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"毛衣","眼妝",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"生活家電","機車百貨",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
